id,language,currentEducation,experienceYears,interest_list,skill_list,learningResource_list,tools_list
74905926-ebcb-4797-8e7b-28f8cc6417dd,Polish,Master Degree,4,"['Cognitive Computing', 'AI in Finance', 'AI Ethics', '', 'AI in Healthcare', 'Autonomous Vehicles', 'Expert Systems', 'Generative AI', 'AI Planning and Optimization', 'Reinforcement Learning', 'AI in Education']","['edX', '', 'Harvard Online', 'DeepLearning.ai', 'Google AI', 'Coursera', 'Udemy', 'YouTube', 'GitHub']","['edX', 'MIT OpenCourseWare', 'Kaggle', 'Udemy', 'Harvard Online', 'Coursera', 'Stanford Online', 'GitHub', 'Google AI', 'DeepLearning.ai']","['Amazon SageMaker', 'OpenCV', 'Scikit-learn', 'RapidMiner', 'DataRobot', 'BigML', 'PyTorch', '', 'TensorFlow', 'Keras', 'Microsoft Azure AI', 'IBM Watson', 'Weka', 'Hugging Face Transformers', 'Google Cloud AI']"
75fd8035-6c71-41b9-a70a-d733df009857,Spanish,Master Degree,4,"['Reinforcement Learning', 'AI in Education', 'Deep Learning', 'AI in Finance']","['GitHub', 'Coursera', 'edX', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Harvard Online', 'Google AI', 'Kaggle', '']","['YouTube', 'Stanford Online', 'DeepLearning.ai']","['IBM Watson', 'Weka', 'OpenAI GPT']"
776eccc7-f7ea-40ef-ab77-4faea3dd7bb2,Arabic,,5,"['Natural Language Processing', 'Robotics', 'Recommender Systems', 'Computer Vision', 'Cognitive Computing', 'AI Planning and Optimization', 'Generative AI', '', 'Reinforcement Learning', 'AI in Finance', 'Expert Systems', 'AI Ethics', 'Machine Learning', 'AI for Games', 'AI in Healthcare', 'Deep Learning', 'Autonomous Vehicles', 'Speech Recognition', 'AI in Education']","['Stanford Online', 'Coursera', 'DeepLearning.ai', 'Google AI', 'edX', 'GitHub', 'MIT OpenCourseWare', 'Harvard Online', 'Udemy', 'YouTube', 'Kaggle']","['Udemy', 'GitHub', 'MIT OpenCourseWare', 'Google AI', 'Stanford Online', '', 'edX', 'YouTube']","['PyTorch', 'RapidMiner', 'OpenCV', 'Microsoft Azure AI', 'Keras', 'Amazon SageMaker', '', 'BigML', 'OpenAI GPT', 'Weka', 'Google Cloud AI', 'TensorFlow', 'IBM Watson']"
777ecf4d-79f8-4547-9356-c201a280bd17,Greek,,5,"['AI Ethics', 'AI in Healthcare', 'AI in Finance', 'Speech Recognition', 'Computer Vision', 'Generative AI', 'Machine Learning', 'Natural Language Processing', 'Recommender Systems', '', 'Neural Networks', 'Cognitive Computing', 'Robotics', 'Deep Learning', 'AI Planning and Optimization', 'Expert Systems', 'AI for Games', 'Autonomous Vehicles', 'Reinforcement Learning']","['Stanford Online', 'Google AI', 'Coursera', 'Harvard Online', 'GitHub', 'MIT OpenCourseWare', '', 'DeepLearning.ai', 'edX', 'YouTube', 'Udemy']","['', 'Kaggle']","['Microsoft Azure AI', 'Google Cloud AI', 'OpenCV', 'Scikit-learn', 'Weka', 'Keras', 'IBM Watson', 'TensorFlow', 'OpenAI GPT']"
7795720f-3e2e-45e9-9a2a-0eb5cc372fae,Mandarin,University,2,"['Speech Recognition', 'Computer Vision', 'Machine Learning', 'AI Planning and Optimization', 'Autonomous Vehicles', 'Neural Networks', 'Deep Learning', 'Recommender Systems', 'Expert Systems', 'AI Ethics', 'Natural Language Processing', 'AI in Education', '', 'Robotics', 'AI in Finance', 'Reinforcement Learning']","['GitHub', '', 'YouTube', 'edX', 'Google AI', 'Udemy']","['Google AI', 'DeepLearning.ai', 'edX', 'Kaggle', 'Harvard Online', '', 'YouTube']","['Google Cloud AI', 'BigML', 'Keras', 'Scikit-learn', '', 'TensorFlow', 'DataRobot', 'Amazon SageMaker', 'RapidMiner', 'Microsoft Azure AI', 'OpenCV', 'OpenAI GPT']"
77f0bab1-35e2-4639-93d6-567d60f700db,Japanese,Elementary,1,"['Natural Language Processing', 'AI in Finance', 'AI in Healthcare', 'Recommender Systems', 'Neural Networks', 'Computer Vision', 'Expert Systems', 'AI in Education', 'Generative AI', '', 'AI Planning and Optimization']","['Google AI', 'Harvard Online']","['Stanford Online', 'YouTube', 'Google AI', 'Harvard Online', 'Coursera']","['OpenCV', '', 'IBM Watson', 'DataRobot', 'TensorFlow', 'Microsoft Azure AI', 'BigML', 'Scikit-learn', 'Amazon SageMaker', 'PyTorch', 'Keras', 'OpenAI GPT', 'Google Cloud AI']"
78072cfb-5642-4c47-9b65-bece583037da,German,Undergraduate Degree,3,"['Generative AI', '', 'Speech Recognition', 'Deep Learning', 'AI Ethics', 'Expert Systems', 'AI Planning and Optimization', 'AI in Healthcare', 'Neural Networks']","['Stanford Online', 'Coursera', 'Kaggle', 'GitHub', 'MIT OpenCourseWare', '', 'Udemy', 'Harvard Online']","['edX', 'Google AI', 'GitHub', 'Stanford Online', 'DeepLearning.ai', 'YouTube', 'Coursera', 'MIT OpenCourseWare']","['OpenCV', 'DataRobot', 'TensorFlow', 'Weka']"
78d4609c-655f-44c1-bfdc-3665fc677884,Swedish,,5,"['Deep Learning', 'Autonomous Vehicles', 'Speech Recognition', 'Neural Networks', 'AI in Finance', 'Recommender Systems', 'Generative AI', 'AI in Education', 'AI Planning and Optimization', 'AI in Healthcare', 'AI for Games']","['Stanford Online', 'Coursera', 'Harvard Online', 'MIT OpenCourseWare', 'Google AI', '', 'DeepLearning.ai', 'GitHub', 'Udemy', 'edX', 'Kaggle']","['edX', '', 'Kaggle', 'Google AI', 'Stanford Online', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Harvard Online', 'Coursera', 'Udemy', 'GitHub']","['Microsoft Azure AI', 'PyTorch', 'IBM Watson', 'Amazon SageMaker']"
7a1e1bc1-c8f1-4671-b55d-f4ca420c915c,Mandarin,High School,0,['Natural Language Processing'],[''],"['YouTube', 'edX']","['Hugging Face Transformers', 'Microsoft Azure AI', 'BigML', '']"
806bc062-bfd3-4f2c-80ad-00218b22dda6,Japanese,High School,0,"['Machine Learning', 'Autonomous Vehicles', 'Speech Recognition', 'Deep Learning', 'Recommender Systems', 'Expert Systems', 'AI Planning and Optimization', 'AI in Healthcare']",[''],"['edX', 'YouTube', 'Harvard Online', '', 'Kaggle', 'DeepLearning.ai', 'GitHub', 'Udemy']","['DataRobot', 'OpenCV', 'Keras', 'Google Cloud AI', 'Hugging Face Transformers', 'Amazon SageMaker', 'Microsoft Azure AI', 'Scikit-learn', 'RapidMiner', 'PyTorch', 'BigML']"
8232896a-a707-4ef7-b5b6-684b24ac3669,Arabic,Master Degree,4,"['AI in Education', 'AI for Games', 'Deep Learning']","['Google AI', 'Udemy', 'edX', 'YouTube', '', 'DeepLearning.ai', 'Kaggle', 'GitHub', 'MIT OpenCourseWare']","['DeepLearning.ai', 'Kaggle', 'edX', '', 'YouTube', 'Google AI', 'Udemy', 'Stanford Online', 'MIT OpenCourseWare', 'Coursera', 'Harvard Online']","['TensorFlow', '', 'DataRobot', 'Keras', 'Scikit-learn', 'Microsoft Azure AI', 'Hugging Face Transformers', 'PyTorch', 'OpenCV', 'Google Cloud AI', 'IBM Watson']"
82d52ef7-d781-46eb-933c-0c9f6ba79ebd,German,Master Degree,4,"['Neural Networks', 'Generative AI', 'AI for Games', 'AI Planning and Optimization', 'Machine Learning', 'AI Ethics', 'Robotics', 'AI in Education', 'Deep Learning', 'Natural Language Processing', 'Computer Vision', 'AI in Finance', 'Autonomous Vehicles', 'Speech Recognition', 'Expert Systems', 'Reinforcement Learning', '', 'Cognitive Computing', 'Recommender Systems']","['Udemy', 'Google AI', '', 'Stanford Online', 'Kaggle', 'DeepLearning.ai', 'MIT OpenCourseWare', 'Coursera', 'Harvard Online']","['Coursera', 'MIT OpenCourseWare', 'Harvard Online', 'DeepLearning.ai', 'Google AI', 'Stanford Online', 'YouTube', 'GitHub', 'Kaggle', 'edX']","['DataRobot', 'PyTorch', 'TensorFlow', 'Microsoft Azure AI', 'IBM Watson', 'Hugging Face Transformers', 'Weka', 'RapidMiner', 'Amazon SageMaker', 'BigML']"
82fb6030-37a5-4a63-ae8c-0320223eeb63,Swedish,Middle School,2,"['Generative AI', 'AI Planning and Optimization', 'Cognitive Computing', 'AI in Finance', 'Speech Recognition', 'Autonomous Vehicles', 'Computer Vision', 'AI for Games', 'AI in Healthcare', 'Neural Networks', 'AI in Education', 'Recommender Systems', '', 'Machine Learning']","['MIT OpenCourseWare', 'edX', 'DeepLearning.ai', 'Udemy']","['Google AI', 'Stanford Online', 'DeepLearning.ai', 'YouTube', 'GitHub']","['TensorFlow', 'OpenCV', 'OpenAI GPT', 'Weka', 'BigML', 'Scikit-learn', 'IBM Watson', 'RapidMiner', 'Microsoft Azure AI']"
835d3148-e614-4da6-938f-bc86f2e70e92,Italian,Undergraduate Degree,3,"['AI in Finance', 'Machine Learning', 'Autonomous Vehicles', 'Reinforcement Learning', 'Speech Recognition', 'AI in Healthcare', 'Expert Systems', 'Neural Networks', 'AI for Games', 'AI Ethics', 'Deep Learning', 'Computer Vision', '', 'AI in Education', 'Natural Language Processing']","['GitHub', 'edX', 'DeepLearning.ai', 'YouTube', 'Kaggle', '', 'Google AI', 'Harvard Online']","['edX', 'Udemy', 'GitHub']","['IBM Watson', 'TensorFlow', 'DataRobot', 'OpenAI GPT', 'Hugging Face Transformers', 'Google Cloud AI', 'OpenCV', 'RapidMiner', 'Microsoft Azure AI', 'BigML', 'Amazon SageMaker', 'Weka', '', 'Keras']"
83acddd6-adbc-49aa-ae0f-aee66e4d2e18,English,Master Degree,4,"['Neural Networks', 'AI for Games', 'Cognitive Computing', 'Generative AI', '', 'Robotics']","['DeepLearning.ai', 'Google AI', 'Udemy', 'edX', 'Kaggle', 'Coursera', 'MIT OpenCourseWare', 'GitHub', 'Stanford Online']",['Google AI'],"['Hugging Face Transformers', '', 'Amazon SageMaker', 'Microsoft Azure AI']"
84ee0e4f-232c-4fd1-b9df-12df09c4ff20,Polish,High School,0,"['Cognitive Computing', 'Machine Learning', 'AI for Games', 'Generative AI', 'AI in Finance', '', 'AI Ethics', 'AI in Healthcare']",['YouTube'],"['Harvard Online', 'Coursera', 'Kaggle']","['Microsoft Azure AI', 'Google Cloud AI', 'DataRobot', 'Weka', 'OpenAI GPT', 'Hugging Face Transformers', 'IBM Watson', 'RapidMiner']"
85427214-be6b-4d2f-9bfc-123d84318480,Japanese,University,2,"['Recommender Systems', 'Robotics', 'Neural Networks', 'AI in Education', 'AI Planning and Optimization', '', 'AI for Games', 'Deep Learning']","['', 'Coursera', 'Harvard Online', 'Udemy', 'Kaggle', 'MIT OpenCourseWare']","['Kaggle', 'YouTube', 'GitHub', '', 'Harvard Online']","['OpenAI GPT', 'Microsoft Azure AI', 'DataRobot', 'BigML', 'RapidMiner', 'Keras', 'TensorFlow', '']"
85c8b95f-304d-4104-8684-3d57cfe1dbf9,Polish,Elementary,1,"['AI in Healthcare', 'Robotics', 'Deep Learning', 'Computer Vision', 'AI in Finance', 'Cognitive Computing', 'Autonomous Vehicles', 'Recommender Systems', 'AI Ethics', 'AI Planning and Optimization', '']","['YouTube', 'Stanford Online']","['Kaggle', 'Udemy', '', 'Coursera', 'YouTube', 'GitHub']","['Keras', 'Weka', 'BigML', 'Microsoft Azure AI', 'TensorFlow', 'PyTorch', 'IBM Watson', 'DataRobot', 'OpenAI GPT', 'RapidMiner', 'Scikit-learn', 'Amazon SageMaker']"
867ce31d-2d24-4c89-92c6-56a768daeecf,Italian,Middle School,2,"['Robotics', 'Reinforcement Learning', 'AI in Healthcare', '', 'Expert Systems', 'Natural Language Processing', 'Autonomous Vehicles', 'Computer Vision', 'Machine Learning', 'Neural Networks', 'Recommender Systems', 'Cognitive Computing', 'Deep Learning', 'AI Planning and Optimization', 'AI for Games', 'AI in Finance']","['Harvard Online', 'DeepLearning.ai', '', 'Coursera']","['YouTube', 'GitHub', '', 'Harvard Online', 'MIT OpenCourseWare', 'DeepLearning.ai', 'Kaggle', 'Stanford Online', 'Google AI', 'Udemy']","['RapidMiner', 'IBM Watson', 'Microsoft Azure AI', 'Scikit-learn', 'Amazon SageMaker', 'Hugging Face Transformers', 'OpenCV', 'BigML', '', 'OpenAI GPT', 'Weka', 'Keras', 'DataRobot', 'Google Cloud AI', 'PyTorch']"
86d3d660-7f1e-4133-a94c-d894f5a308a5,French,,5,"['Generative AI', 'Autonomous Vehicles', 'AI in Education', 'Expert Systems', 'AI Planning and Optimization', 'AI in Healthcare', 'AI for Games', 'Reinforcement Learning', '', 'Computer Vision', 'Recommender Systems', 'Robotics', 'Neural Networks', 'Speech Recognition', 'Deep Learning']","['Stanford Online', 'GitHub', 'Google AI', '', 'Kaggle', 'MIT OpenCourseWare', 'Coursera', 'Harvard Online', 'YouTube', 'DeepLearning.ai', 'edX']","['Harvard Online', 'Google AI', 'Udemy', 'DeepLearning.ai', 'Coursera', '', 'GitHub', 'YouTube', 'edX', 'Stanford Online']","['PyTorch', 'Microsoft Azure AI', 'Keras', 'TensorFlow', 'OpenAI GPT', 'Weka']"
8988568e-924c-4035-a7be-d061dd5c60ef,German,High School,0,"['Robotics', 'AI Ethics', 'AI Planning and Optimization', 'AI in Finance', 'AI for Games', 'Cognitive Computing', 'Expert Systems', 'Computer Vision']",[''],"['edX', 'GitHub', 'MIT OpenCourseWare', 'YouTube']","['RapidMiner', 'Google Cloud AI', '', 'Weka', 'Keras', 'TensorFlow', 'Amazon SageMaker', 'OpenAI GPT', 'Hugging Face Transformers', 'OpenCV', 'BigML', 'IBM Watson', 'DataRobot']"
89930153-35cc-4a52-a0b8-86e4d4c92df2,English,Middle School,2,"['AI Planning and Optimization', 'Computer Vision', '', 'AI in Healthcare', 'Speech Recognition', 'Cognitive Computing', 'Generative AI', 'Autonomous Vehicles', 'Robotics', 'Machine Learning', 'Expert Systems', 'Recommender Systems', 'Reinforcement Learning', 'Neural Networks', 'AI Ethics']","['GitHub', 'Udemy', 'Kaggle', 'MIT OpenCourseWare']","['', 'Stanford Online', 'Coursera', 'YouTube', 'Udemy', 'Kaggle', 'DeepLearning.ai', 'Google AI', 'MIT OpenCourseWare', 'GitHub']","['Amazon SageMaker', 'OpenAI GPT', 'Google Cloud AI', 'PyTorch', 'RapidMiner', 'Hugging Face Transformers', 'DataRobot', 'BigML', 'IBM Watson', 'Weka', 'TensorFlow']"
89f22381-9f0e-4f02-b02c-8062c2162671,Russian,Undergraduate Degree,3,"['Robotics', 'Cognitive Computing', 'AI in Education', 'AI for Games', 'Deep Learning', 'AI in Finance']","['Coursera', '', 'GitHub', 'Harvard Online', 'Stanford Online', 'YouTube', 'Google AI']","['Google AI', '', 'Stanford Online', 'edX', 'DeepLearning.ai', 'Kaggle', 'YouTube', 'Udemy', 'Harvard Online', 'MIT OpenCourseWare', 'GitHub']","['PyTorch', 'OpenAI GPT', 'BigML', '']"
8b14fddc-919c-47aa-8edd-26829c7088c3,Korean,Elementary,1,"['AI for Games', 'Generative AI', 'Speech Recognition', 'Cognitive Computing', 'Deep Learning', 'AI in Finance', 'Reinforcement Learning', 'AI Ethics', 'Expert Systems', '', 'AI in Healthcare', 'Neural Networks', 'Machine Learning', 'Computer Vision']","['Kaggle', 'Harvard Online']",['edX'],"['Microsoft Azure AI', '', 'Hugging Face Transformers', 'PyTorch', 'Scikit-learn', 'Google Cloud AI', 'OpenCV', 'Weka', 'TensorFlow', 'RapidMiner', 'Amazon SageMaker', 'IBM Watson', 'OpenAI GPT', 'Keras', 'BigML']"
8b684c66-a9c1-48f5-b28b-e4df13bacf16,,Middle School,1,"['Deep Learning', 'AI for Games', 'AI in Healthcare']","['Stanford Online', 'edX', 'Google AI']","['Google AI', 'Coursera']","['Scikit-learn', 'Google Cloud AI', 'Weka', 'OpenCV', 'Hugging Face Transformers', 'IBM Watson', 'Keras', 'BigML', 'Microsoft Azure AI', 'RapidMiner', '']"
8b9aba80-f1bc-4a26-9a67-5206933d9238,French,Elementary,1,"['', 'AI Ethics']","['Udemy', '']","['GitHub', 'Coursera', 'Stanford Online', 'Udemy', 'YouTube', 'DeepLearning.ai']",['Hugging Face Transformers']
8c1bb981-1ece-48da-aa22-d1f3ad9066b2,Japanese,Middle School,2,"['AI Planning and Optimization', 'AI in Education', 'AI Ethics', 'Machine Learning', 'Deep Learning', 'Cognitive Computing', 'Natural Language Processing', 'AI for Games', 'AI in Healthcare', 'Computer Vision', '', 'Autonomous Vehicles', 'Speech Recognition', 'Reinforcement Learning', 'AI in Finance', 'Generative AI', 'Robotics', 'Expert Systems', 'Recommender Systems']","['edX', 'Stanford Online', 'Kaggle', 'MIT OpenCourseWare']","['Udemy', 'GitHub', 'Stanford Online', 'Harvard Online', 'DeepLearning.ai']","['RapidMiner', 'TensorFlow', 'BigML', '']"
8d888a52-28aa-4ce7-9613-3639409ebce4,Arabic,Master Degree,4,"['Reinforcement Learning', 'AI for Games', 'Neural Networks', 'Expert Systems']","['Udemy', 'GitHub', 'edX', 'Kaggle', '', 'Coursera', 'MIT OpenCourseWare', 'YouTube', 'DeepLearning.ai']","['', 'Stanford Online', 'DeepLearning.ai', 'GitHub', 'MIT OpenCourseWare', 'Kaggle']","['OpenAI GPT', 'Google Cloud AI']"
8dd677ff-3aff-4b10-a653-582c5a849319,Bengali,High School,0,"['Speech Recognition', 'AI in Education']",[''],"['GitHub', 'Stanford Online', '', 'DeepLearning.ai', 'edX', 'MIT OpenCourseWare', 'Udemy']","['BigML', '']"
8dd89be3-edb4-4927-ad26-c8b66ce18054,Japanese,Elementary,1,"['AI Planning and Optimization', 'AI in Education', 'Neural Networks', 'Reinforcement Learning', 'AI in Finance', 'AI in Healthcare', '', 'AI Ethics', 'Cognitive Computing', 'Expert Systems', 'Speech Recognition']","['Kaggle', 'YouTube']","['DeepLearning.ai', 'GitHub']","['Scikit-learn', 'OpenAI GPT', '', 'IBM Watson']"
8ee30fbb-8671-43b1-8a8e-225faf409912,Korean,University,2,"['AI in Education', 'AI in Healthcare', 'Robotics', 'AI for Games', '', 'Neural Networks', 'Machine Learning', 'AI Ethics', 'AI Planning and Optimization', 'Expert Systems', 'Cognitive Computing', 'Recommender Systems']","['Coursera', '', 'GitHub', 'Google AI', 'Harvard Online', 'YouTube']","['Kaggle', 'GitHub', 'Coursera', 'Google AI', 'YouTube', 'edX', 'Stanford Online']","['Keras', 'Weka', 'PyTorch', 'Google Cloud AI', 'BigML', 'Amazon SageMaker', 'IBM Watson']"
8f5ddacd-f3df-49a4-b9ad-016a05b0f701,Spanish,Undergraduate Degree,3,"['AI in Finance', 'Speech Recognition', 'AI in Healthcare', 'Machine Learning', 'Expert Systems']","['edX', 'Udemy', 'MIT OpenCourseWare', 'Stanford Online', 'Kaggle', '', 'Google AI', 'Coursera']","['Harvard Online', 'YouTube']",['DataRobot']
960b2e12-dc01-4c6d-8534-ed60ec4ffb1d,Dutch,Middle School,2,"['AI in Healthcare', 'Autonomous Vehicles', 'Speech Recognition', 'Neural Networks']","['Coursera', 'MIT OpenCourseWare', 'Harvard Online', 'Kaggle']","['edX', 'Udemy', 'Stanford Online', 'Google AI', 'GitHub', 'Kaggle', 'DeepLearning.ai', '', 'MIT OpenCourseWare', 'YouTube', 'Coursera']","['Keras', 'Scikit-learn', 'RapidMiner', 'OpenCV', 'Google Cloud AI']"
97cafb1e-fb3f-41f4-b0fe-3aba9ab61ebc,German,Undergraduate Degree,3,"['AI Ethics', '', 'Deep Learning', 'Neural Networks', 'Autonomous Vehicles', 'Generative AI', 'AI in Healthcare', 'Machine Learning', 'Speech Recognition', 'Natural Language Processing', 'AI Planning and Optimization', 'AI for Games', 'Cognitive Computing', 'AI in Finance', 'Expert Systems']","['', 'Harvard Online', 'Google AI', 'Udemy', 'edX', 'DeepLearning.ai', 'YouTube']","['Kaggle', 'YouTube', 'GitHub', 'edX', 'Stanford Online', '', 'DeepLearning.ai', 'MIT OpenCourseWare', 'Harvard Online']","['', 'OpenAI GPT', 'IBM Watson', 'OpenCV', 'BigML', 'Microsoft Azure AI', 'Keras', 'Scikit-learn', 'Google Cloud AI', 'Hugging Face Transformers', 'RapidMiner', 'Amazon SageMaker', 'PyTorch', 'TensorFlow', 'DataRobot']"
98f00dbf-a757-4156-b33d-aca1a392986e,French,Middle School,1,"['AI Planning and Optimization', 'Generative AI', 'Recommender Systems', 'AI Ethics', '', 'AI in Healthcare', 'AI in Finance', 'AI for Games', 'Computer Vision', 'Speech Recognition', 'AI in Education', 'Cognitive Computing', 'Natural Language Processing', 'Expert Systems']","['edX', 'Stanford Online', 'Harvard Online']","['Kaggle', 'YouTube', 'Harvard Online', 'Udemy', 'Stanford Online']","['Weka', 'Hugging Face Transformers', 'TensorFlow', 'Amazon SageMaker', 'PyTorch', 'Scikit-learn', 'Google Cloud AI', '', 'IBM Watson', 'BigML', 'RapidMiner', 'OpenAI GPT']"
998a2e99-6c7e-4fa7-97dc-a13d73cfdb8f,Polish,Middle School,1,"['AI in Finance', 'AI Ethics', 'Deep Learning', 'Recommender Systems', 'Cognitive Computing', 'Generative AI', 'AI in Education', 'Computer Vision']","['Harvard Online', 'edX', 'Udemy']","['GitHub', 'Udemy', 'edX', 'Kaggle', 'MIT OpenCourseWare', 'DeepLearning.ai', 'YouTube']",['Hugging Face Transformers']
9ab4d697-ee88-4d71-8608-7f445fa4a342,English,Undergraduate Degree,3,"['Deep Learning', 'AI in Finance', 'AI in Healthcare', 'Natural Language Processing', 'Reinforcement Learning', 'Robotics']","['Harvard Online', 'Udemy', 'Stanford Online', 'YouTube', 'Google AI', 'Kaggle', 'MIT OpenCourseWare', '']","['YouTube', 'GitHub', 'Coursera', 'Kaggle', 'edX', 'Harvard Online', 'DeepLearning.ai', 'Google AI']","['DataRobot', 'Weka', 'PyTorch', 'Hugging Face Transformers', 'Microsoft Azure AI', 'OpenCV', 'Google Cloud AI', 'RapidMiner', 'Amazon SageMaker', 'OpenAI GPT']"
9c534736-8059-4220-8da2-f1f6ca5f90de,Portuguese,High School,0,"['Generative AI', 'AI in Healthcare', '', 'Reinforcement Learning', 'Deep Learning', 'Recommender Systems', 'AI in Education', 'AI for Games', 'Cognitive Computing', 'Neural Networks', 'Computer Vision', 'Expert Systems']",['YouTube'],"['Harvard Online', 'edX', 'YouTube', 'DeepLearning.ai', '']","['Scikit-learn', 'Amazon SageMaker', 'OpenCV']"
9ccf2285-ff5a-4c43-bc90-b42413badd5c,English,University,2,"['AI Ethics', 'Autonomous Vehicles', 'Deep Learning', 'Speech Recognition', 'AI in Education']","['', 'edX', 'DeepLearning.ai', 'Stanford Online', 'MIT OpenCourseWare', 'GitHub']","['GitHub', 'MIT OpenCourseWare', 'Kaggle', 'edX', '', 'Coursera', 'Harvard Online', 'Google AI', 'YouTube', 'Udemy']","['Hugging Face Transformers', 'Weka', 'Microsoft Azure AI', 'OpenAI GPT', 'TensorFlow', 'Amazon SageMaker', 'DataRobot', 'RapidMiner', 'Google Cloud AI', 'IBM Watson', 'Keras', 'BigML', 'Scikit-learn', '']"
a04ac360-9365-40b4-ad2a-456c0d2aa292,Thai,High School,0,"['Deep Learning', 'AI in Education', 'Robotics', 'AI Ethics', 'Recommender Systems', 'Cognitive Computing', 'Generative AI', '', 'AI for Games', 'Speech Recognition', 'Expert Systems', 'Machine Learning', 'AI Planning and Optimization', 'AI in Finance', 'Neural Networks', 'Natural Language Processing', 'Autonomous Vehicles', 'Reinforcement Learning']",['Kaggle'],"['YouTube', 'Harvard Online', 'MIT OpenCourseWare', 'DeepLearning.ai']","['IBM Watson', 'Keras', 'OpenCV', 'PyTorch', 'Google Cloud AI', 'OpenAI GPT', 'Microsoft Azure AI', 'Hugging Face Transformers', 'RapidMiner']"
a06f8af2-0346-44c9-83ed-4d3e45fd84f7,Portuguese,Middle School,1,"['Recommender Systems', 'Expert Systems', 'Computer Vision', 'Natural Language Processing', 'Reinforcement Learning', 'Generative AI', '', 'AI Planning and Optimization', 'Machine Learning', 'Speech Recognition', 'AI in Finance', 'Deep Learning']","['Google AI', 'Coursera', 'DeepLearning.ai']","['GitHub', '', 'Harvard Online', 'Udemy']","['', 'BigML', 'Amazon SageMaker', 'DataRobot', 'PyTorch', 'Keras', 'Weka', 'Microsoft Azure AI', 'Hugging Face Transformers', 'IBM Watson', 'OpenAI GPT']"
a1ce0384-fa81-473a-ad76-afbd0890e1a0,Swedish,University,2,"['Deep Learning', 'Robotics', 'Machine Learning', 'Autonomous Vehicles', '', 'Expert Systems', 'Cognitive Computing', 'Natural Language Processing', 'Generative AI', 'Reinforcement Learning', 'Computer Vision', 'AI Ethics', 'AI in Finance', 'AI for Games', 'Speech Recognition', 'Neural Networks', 'AI Planning and Optimization']","['Google AI', 'GitHub', 'DeepLearning.ai', 'Udemy', '', 'edX']",['Harvard Online'],"['Keras', 'Microsoft Azure AI', 'OpenAI GPT', 'TensorFlow', 'DataRobot', 'Amazon SageMaker', 'OpenCV']"
a6e94f04-1eee-4480-8f7b-ecb1d97bf9b2,Turkish,High School,0,"['AI in Finance', 'AI Ethics', 'Expert Systems', 'Cognitive Computing', '', 'Deep Learning', 'Natural Language Processing', 'Generative AI', 'Speech Recognition', 'Recommender Systems', 'AI for Games', 'Autonomous Vehicles', 'AI in Healthcare', 'Computer Vision', 'AI in Education', 'Machine Learning', 'Robotics']",[''],"['', 'Coursera', 'Kaggle']","['Amazon SageMaker', 'Hugging Face Transformers', 'Keras', 'Weka', 'OpenCV', 'Scikit-learn', 'IBM Watson', 'RapidMiner', 'BigML', '', 'Google Cloud AI', 'OpenAI GPT', 'DataRobot']"
a78aba5b-574b-40e0-91c0-fad78465a135,Turkish,Middle School,1,"['Autonomous Vehicles', 'Recommender Systems', 'AI in Finance', 'Reinforcement Learning', 'Machine Learning', 'Neural Networks', 'Robotics', 'Natural Language Processing', 'AI Planning and Optimization', 'Expert Systems']","['Stanford Online', 'edX', 'Google AI']","['GitHub', 'Udemy']","['Amazon SageMaker', 'DataRobot', 'Hugging Face Transformers', 'OpenCV', 'BigML', 'Weka', 'PyTorch', 'TensorFlow', 'IBM Watson', 'Microsoft Azure AI']"
a98d3959-dba6-43a0-a5a2-f950d879db6a,French,Undergraduate Degree,3,"['AI in Healthcare', 'Generative AI', 'AI Ethics', 'AI in Education']","['Coursera', 'Google AI', 'Kaggle', 'edX', 'DeepLearning.ai', 'Udemy', 'Harvard Online', 'Stanford Online']","['Google AI', 'edX', 'MIT OpenCourseWare']","['TensorFlow', 'BigML', 'Google Cloud AI', 'Amazon SageMaker', 'Weka', 'OpenCV', 'Microsoft Azure AI', 'DataRobot', 'RapidMiner', 'PyTorch', 'OpenAI GPT']"
aa0e0791-cc2d-42d9-b332-88d8aad9d24f,Vietnamese,Elementary,1,['Expert Systems'],"['Udemy', 'GitHub']","['GitHub', 'YouTube', 'Harvard Online', 'DeepLearning.ai', 'edX']","['', 'Microsoft Azure AI', 'Hugging Face Transformers', 'Keras', 'Amazon SageMaker']"
aa43fe86-13d2-43a3-814b-9a3b42860608,Mandarin,University,2,"['Generative AI', 'Neural Networks', 'AI in Healthcare', 'Reinforcement Learning', 'Deep Learning', 'Autonomous Vehicles', '', 'AI in Finance', 'Recommender Systems']","['Harvard Online', 'MIT OpenCourseWare', 'YouTube', 'DeepLearning.ai', '', 'Udemy']","['', 'MIT OpenCourseWare', 'Coursera', 'Stanford Online', 'GitHub', 'Udemy', 'DeepLearning.ai', 'edX']","['BigML', 'PyTorch', 'Microsoft Azure AI', 'OpenAI GPT', 'Google Cloud AI', 'TensorFlow', '', 'Weka', 'Amazon SageMaker', 'Hugging Face Transformers', 'DataRobot', 'Scikit-learn']"
